address,count,first,last,perc,cumulative,cumulative_perc,label
0xbfacc60be1f7ea944e2def66dbe549258d2cca94,2,167162,171003,0,14567322,99.98,
0x5e6a6143edcbbae444da8d834799abce7228f5b6,2,175358,198909,0,14567324,99.98,
0xeadefe2cfa52c759e274d6592a938be0217f5877,2,186985,208473,0,14567326,99.98,
0x00e046bf13ade8412e09238228734027aad670b7,2,188098,192703,0,14567328,99.98,
0xc6e488978a501a21d30400b3b8a216242ae1883c,2,198050,201326,0,14567330,99.98,
0x5bc1b3a91614e44ea5342c7609a4dfd59e5a332f,2,212276,212407,0,14567332,99.98,
0x00b4bf84e603e491cbee8c387d8d0a017953e12b,2,222745,232057,0,14567334,99.98,
0x368e1daf251042ce9d174e32d0a8235e3e124b9c,2,232325,234429,0,14567336,99.98,
0x9675320b4d16ac99032052e66b2964a42795d841,2,239560,260088,0,14567338,99.98,
0x148fad0ca04f423f0a1b925fa84a80240613a310,2,240147,244030,0,14567340,99.98,
0xcb5bdee2e9b55a94d511b7141a1866317f838e5e,2,241545,241650,0,14567342,99.98,
0x002f6f8702a13a5346cf6b6f8d8ca15ce664be2a,2,244534,244719,0,14567344,99.98,
0x551999ddd205563327b9b530785acff9bc73a4ba,2,245396,265307,0,14567346,99.98,
0x359a693d6da9677543adb2033443e5c91469bf35,2,252496,254749,0,14567348,99.98,
0x8d75b8139cc5c8dd39495ed226737e1f2491afbd,2,262114,290598,0,14567350,99.98,
0x804421d0332afe3eaa6d3cadfed6fb338721cbae,2,266594,266870,0,14567352,99.98,
0x216e5f9eae03fbbc9da9b088497afe7c5014d1cf,2,274347,360920,0,14567354,99.98,
0xbb28ab90c52e89d559df330dd245dc429ae49b31,2,276580,276874,0,14567356,99.98,
0x00e2c23097a662a58c852b3fb037c344cb484aa1,2,277340,283619,0,14567358,99.98,
0x84f9c37e0d1d2bda5a5eb6f6f03b526e556fdb0b,2,280799,282940,0,14567360,99.98,
0x0096c63f3ffb3222ac291cc7ce3bd8be362c093e,2,285036,290116,0,14567362,99.98,
0xc4581b70df3b7479e8a3d9902689f7bdce5001ca,2,286702,287764,0,14567364,99.98,
0x1add8da344b685e251abd697c2996d10ebdaa982,2,345927,346067,0,14567366,99.98,
0x031e8a1b41e1b725b1d284c2257420264ff9a3cc,2,346429,346680,0,14567368,99.98,
0x126218d239e023bd02708d3884a55035758f8b38,2,373321,405821,0,14567370,99.98,
0x8056338e73fde306bb5d9aedec7f4a7b8637c9e7,2,388104,486692,0,14567372,99.98,
0x860262f11ffbe5441ad735d37f03a1cb5917cca9,2,392743,394744,0,14567374,99.98,
0x2d0e40744bc86830c98ae43019ecdeb12a3e73dc,2,466125,482025,0,14567376,99.98,
0xde96613e6492b550cf63197f211fceecf5dc3f11,2,472686,487567,0,14567378,99.98,
0x0c31d2b3957081b7f80a9a99db00bfbac3700db9,2,501884,621112,0,14567380,99.98,
0xaf182b18b32df82713e05b151cd4cd0c1c2ac184,2,507374,513531,0,14567382,99.98,
0x9a211b566b06c37f412f98bf3e25bd465b21d604,2,530746,537173,0,14567384,99.98,
0x7002427859f0d743e27019d2d05a6cd344fc5213,2,566846,891295,0,14567386,99.98,
0xffdd44ea07bd84f729ad5ec70db622b2a355504f,2,587870,588019,0,14567388,99.98,
0xa44b54f8dc5a5a8aaf1ee524ccc76693003061dc,2,590632,591635,0,14567390,99.98,
0x0027bcf5801c9d21801f8089a926643da06eeb3a,2,593276,768262,0,14567392,99.98,
0x9d253331cd906a051231871e7fb19576466fdc40,2,598844,606084,0,14567394,99.98,
0x1a3ea063f83eee456f06030de375aced7b08a183,2,612765,613062,0,14567396,99.98,
0x99ff5bbaf914c82a5ce797730e2cd709818ae4fa,2,626714,626864,0,14567398,99.98,
0xc1088fd757594dc71ff05b7fd250a2d666235511,2,632351,640947,0,14567400,99.98,
0x4755630c88ae7663e905639d8cf65ca3aaffc2aa,2,644567,658151,0,14567402,99.98,
0x00cfef8f4a21c0ee45e22ebed385ad3d15ad856a,2,652435,654940,0,14567404,99.98,
0x911cc9fd2d499d9c8e55156b72f4f5e85cd6b9c5,2,663649,663796,0,14567406,99.98,
0x908cabed14f5632705f9d7bdb95d672b164446a8,2,674125,684577,0,14567408,99.98,
0x50e00de2c5cc4e456cf234fcb1a0efa367ed016e,2,678220,686220,0,14567410,99.98,
0x9b98809fbbebf3c17ad089e721271ed7948aa140,2,721167,722129,0,14567412,99.98,
0x00438a1c5a027f2effe7e98ecaa3fe760a1bda9e,2,763146,968286,0,14567414,99.98,
0x048f74a5c8987b502d43220473c494ea8bd660a4,2,827935,828359,0,14567416,99.98,
0x4bf192c00945897a93050a6e046ffc69c0654da0,2,830682,830808,0,14567418,99.98,
0xc7232ebe92511e176f320616a52ecf5106ee369c,2,833984,957593,0,14567420,99.98,
0xd131c1f369abe12721e4eec92a1e16f03458b542,2,840081,844914,0,14567422,99.98,
0x000083ceb2317f5755be7a745e3c4be7ba396877,2,856478,906119,0,14567424,99.98,
0xa8f74517b5074d4814a476b1cb889706230391f8,2,873373,961570,0,14567426,99.98,
0x8e88cc3502b8af9054ba0306e4413a67523163c7,2,920516,922218,0,14567428,99.98,
0x1842f028f2f5327b5e33633ed37e17e2b68166f0,2,931582,933889,0,14567430,99.98,
0x4ba93e80e5e433e51c1a02ac989873a185e505a8,2,936223,950986,0,14567432,99.98,
0x2b3fe26396a4c0acf4411040056b0218ef63f9a1,2,948542,986018,0,14567434,99.98,
0x1f14c8687f345f99c99a5d169ffa153af7b89840,2,960145,1916697,0,14567436,99.98,
0x0021c4d83c714510c0cde78e68a739a978b63a63,2,960409,971283,0,14567438,99.98,
0x3c05af5593747732238323c6d00c776ddc24ddb7,2,971223,975074,0,14567440,99.98,
0x551ff3b4dda73bd20004e04fd3de998fb1ebd5bc,2,985794,986782,0,14567442,99.98,
0xdcf46ecf19c6a3ceab92b76d0c5a37442c6bb78d,2,990013,1197834,0,14567444,99.98,
0x5c19a62784f05bf21e016aa6409dcb32f89217e1,2,1000579,1003397,0,14567446,99.98,
0xda50e9ae358c7fa6d31690ec81373f35d342274e,2,1008871,1105892,0,14567448,99.98,
0xea1d209eb7e110e28dd7b89f8b165ca19c7fd1b1,2,1019732,1076142,0,14567450,99.98,
0x81be4cc4e377eb29d9dd97a2921b6516e0f3409a,2,1037684,1044011,0,14567452,99.98,
0x92d024bacbf3ab256fee5caa1aad581d95c75cc6,2,1037984,1044324,0,14567454,99.98,
0x9e741970c4ff832f6292d756f463306aa77bb012,2,1038505,1050393,0,14567456,99.98,
0x6e46c71384d479601a2c7bce7de6ae7a073211b2,2,1038766,1105188,0,14567458,99.98,
0x4643c3e61346fa901bffccac56edfc2af55f1f6b,2,1041213,1049832,0,14567460,99.98,
0x4a3a12c58ee093aa3fba0bd99f92750a0a922cf0,2,1045603,1063863,0,14567462,99.98,
0xd1ac1d24f2a2f607faad8b782cc690513a150ba8,2,1074811,1078766,0,14567464,99.98,
0x3ea3c04f05bf8e1b824077c004de87c7767dbeec,2,1077540,1107037,0,14567466,99.98,
0x5417df0f52d2be4a2905320e5a6dc24a3800ae2c,2,1082892,1110593,0,14567468,99.98,
0x006f4db548ffbaa8e015eaf36e578567ff108abf,2,1087394,1113204,0,14567470,99.98,
0x621a059786337cea655d84ba8680530927127825,2,1092485,1097033,0,14567472,99.98,
0x02a66cc0f487b947d54e9c493579d330e5da913b,2,1114262,1115021,0,14567474,99.98,
0x3420847b1d168199e9f5e6ffc843a4f958f1c048,2,1123329,1152731,0,14567476,99.98,
0x7e6c231759ad7bce260d6e6b4aab6a4d380367cd,2,1131077,1148160,0,14567478,99.98,
0x885c327cad2aebb969dfaab4c928b73ca17e3887,2,1131376,1142419,0,14567480,99.98,
0xf8044b97f3ad624111a874d7cb9301906f1c03a3,2,1132442,1132690,0,14567482,99.98,
0x2cc225ca0bba54c6f7ffaaeb37541aead1adcaad,2,1135108,1137498,0,14567484,99.98,
0xc002f742a85435ee47f8bdaffc1f11b75b8e68af,2,1136809,1139916,0,14567486,99.98,
0xcdf9d3b5a4b22b114582c983695237627041ab13,2,1142147,1236858,0,14567488,99.98,
0xc5f4db426ecac5f38f49354854dae6c34dd0c292,2,1143544,1161814,0,14567490,99.98,
0x600491719ef0e742968483e53749c0b3a4b07490,2,1146330,1216949,0,14567492,99.98,
0x23be1bcbb3e2fa26101bbb458620bb7e786a052a,2,1147184,1161144,0,14567494,99.98,
0x1326106e4c167079bca7494ca21ff808364800ca,2,1151921,1258187,0,14567496,99.98,
0x2c118f3016c44236c36b1a7f049ddb0d8de76a28,2,1155823,1155900,0,14567498,99.98,
0x7630c8c9ce5feeaf23277e6cd1d37ccedc7a5940,2,1157277,1171241,0,14567500,99.98,
0x7dd183da989604d4c9f246cafbadcbb17cf4f2f4,2,1158485,1167634,0,14567502,99.98,
0x345a91fd7c0d1fc0877e8e71d2cc5be5918c3133,2,1165679,1167949,0,14567504,99.98,
0x6895c566a9dc1ab5524c4765ca39ac491707344e,2,1166543,1222849,0,14567506,99.98,
0xcd17b59f7ba914d4fab4f602aa206e4ca6ad61ad,2,1169403,1182614,0,14567508,99.98,
0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a,2,1171371,1177327,0,14567510,99.98,
0x91e9cc24e1e3a7c1be93b7e6ab34b6f67889ba4e,2,1173811,1184495,0,14567512,99.98,
0x3ecc1f307b4277cacfea5dc3745d86ded7d6deef,2,1177261,1177529,0,14567514,99.98,
0x00627ec112f8826769e945a6011b9f99b60cf41d,2,1185683,1231661,0,14567516,99.98,
0xf68781bc7f4320f6d0a5942c3c9c2052ff02bfde,2,1220206,1241140,0,14567518,99.98,
0xec2fa2c449e899310df979247ff793dff734abd1,2,1221286,1331920,0,14567520,99.98,
0x9025d8a37da2d7c302ef3bd7a6ff65c3a5c37020,2,1236290,1239248,0,14567522,99.98,
0xba5829228708a2eb1460f935a0cec14dff3a46aa,2,1236304,1238025,0,14567524,99.98,
0x0163929c7e4f4222d9254799db35d6ac85cac472,2,1236629,1341491,0,14567526,99.98,
0xfc80b1692e3f8e9544c56860c72ef76fe9e236e6,2,1238165,1292671,0,14567528,99.98,
0x52980a5b7552ed9370c84001b7521cceb27c1e36,2,1239803,1265313,0,14567530,99.98,
0xbc0e893a9bbcc44d306f98c0b72352510e91f643,2,1239819,1255750,0,14567532,99.98,
0xe7ef00f7266897304e6d9afad2e8f02af26b40d3,2,1241697,1264546,0,14567534,99.98,
0xaaeff72ab9fcfdb1939eac3616ac453f9d90447b,2,1270057,1272549,0,14567536,99.98,
0x208dad97274a20ecd759f4734a3d78df780baae5,2,1275458,1310994,0,14567538,99.98,
0x322cd362f04d2088365cbf1121acbe3b307786af,2,1277864,1278514,0,14567540,99.98,
0xb9ccd8ae3c1136feb72ce927340fb9cc18904c4a,2,1279833,1592220,0,14567542,99.98,
0xae54cccd01ad33f206035c4512cf8a1a5c2fda89,2,1283338,1287713,0,14567544,99.98,
0x828f984a199d79ebbd36809780554e95873f7120,2,1291714,1300043,0,14567546,99.98,
0x2b300750b685f628ff58ffba87c1c4209be5b699,2,1292164,1317559,0,14567548,99.98,
0xcd9afc25469853c9f75ef70154245c6a87bd8877,2,1303648,1319044,0,14567550,99.98,
0x2f80078d3670ac6730946e5aa9ee4fb2368cbba4,2,1306939,1313348,0,14567552,99.98,
0x65860ca8fd1fa0638a762a1662c345beace18c1f,2,1310387,1310431,0,14567554,99.98,
0xe89400ffe750c1567ef7ab2ec968969cd2c37bcb,2,1320314,1325989,0,14567556,99.98,
0x5154f44c73bf0ad6fdccb474c54863ecebaecb76,2,1324729,1331044,0,14567558,99.98,
0x990c2691724d436b1e85d7166f9cde201f9966f6,2,1333366,1482141,0,14567560,99.98,
0x83dcaf374689cafd64ef60d75a2c27b446be27dd,2,1344648,1532936,0,14567562,99.98,
0x7c54f88c150740a441aae9c46709b1acb565aedd,2,1351322,1456511,0,14567564,99.98,
0x39d8bcaa38e991005e7c2e43c4290b7e0cf5b87f,2,1352316,1372743,0,14567566,99.98,
0xa8de44ad9bc3a2bdfd9e94619009f19c41279a6e,2,1356336,1470800,0,14567568,99.98,
0xe3702c701e471c6a9eb228b3f9475812efff0b1f,2,1360838,1507479,0,14567570,99.98,
0xac6d449747edc2faaa3845aaf4947e8e8fb62b83,2,1362904,1430274,0,14567572,99.98,
0x72379773b7407d11b889102dd60bc47549f24c5c,2,1377172,1453616,0,14567574,99.98,
0xfdb9aa3f82750d32593a2250282858c22df3cba7,2,1386924,1390225,0,14567576,99.98,
0x36938fcd2e37a7683d8274c5d5d9493d6e88086a,2,1414650,1426089,0,14567578,99.98,
0x74375be2a361e562dfac35a3d25413bf57c2dfea,2,1430429,1446640,0,14567580,99.98,
0xfc8a58c632b5bd7189d1cfe5c7ea822c42a22405,2,1438574,2011861,0,14567582,99.98,
0x3ce90c04a9d3a81197a6e9bae938ff165820b509,2,1440981,1448460,0,14567584,99.98,
0x60c0ce1daf31a8a7268214175162a0e743a5850e,2,1452306,1453684,0,14567586,99.98,
0x66f2e6446db95e205634cf12b2ce7eb2be9c2cf6,2,1464189,1474899,0,14567588,99.98,
0x6cc5acc46728164c7b5f7172f6a47936321ea50e,2,1470390,1708921,0,14567590,99.98,
0x2d3632412894f573c6705521f8aae0edc58aef1d,2,1476028,1496697,0,14567592,99.98,
0xf6e71dada54ff7db20513df539f6b1ba3d1b0949,2,1479412,1500315,0,14567594,99.98,
0x0131f81246a616b1552fbfe185c4f416a0b8e46a,2,1488467,1492011,0,14567596,99.98,
0x47fbb49221560a0c1ccbe25fff7185f379f22117,2,1490781,1494953,0,14567598,99.98,
0x7d70fa3f575541a3a8246a299a1a63ef9c70bb1b,2,1519885,1537019,0,14567600,99.98,
0x41f25315d49977a0303febecffddb9d3a71ab7b8,2,1537395,1549010,0,14567602,99.98,
0x86c72a7875fe238dd9cbe8f761e9261af53ff449,2,1547159,1586768,0,14567604,99.98,
0x4136651f718dce8f88786074e19529e245050089,2,1564393,1567583,0,14567606,99.98,
0x1bb736bf178cc82dae5fc94b10ead5c512bfcff6,2,1571263,1585846,0,14567608,99.98,
0x20f981a7e0235027de01035ba9e09485d40c346d,2,1595451,1626351,0,14567610,99.98,
0x7c1aefceefacba5b97af885db04a41715e46a6ab,2,1601238,1887748,0,14567612,99.98,
0x3d4dc8e3835019fd360289989249148203594c42,2,1605373,1680680,0,14567614,99.98,
0x8374bc58db570bef65fc5ad167aca4f1b7abc6ed,2,1612985,1612994,0,14567616,99.98,
0x8f9502d363a6a4cdd70c150664a83f2031de3c20,2,1614995,1632558,0,14567618,99.98,
0x0115e205846d68f24880daaee8fe9f2f38324ffa,2,1641217,1641978,0,14567620,99.98,
0xceccbe330440b207375b9e213043a13a23f8ae21,2,1652483,1869601,0,14567622,99.98,
0xd6e94fd7ad7827a0218d0cecf75dc4b1ab546b49,2,1654298,1655858,0,14567624,99.98,
0x556f6cb3dfbb52f9a17de8a0e52ee4890530223e,2,1664596,1690514,0,14567626,99.98,
0x5d0160973852d504488fa4f68b617fc9e5b5a517,2,1665455,1666769,0,14567628,99.98,
0x8190140489463aecf0005e17c1a7e28a7394ead5,2,1672476,1758903,0,14567630,99.98,
0x8e510d7546d44af62576139f414d3b54ad53bc9d,2,1691681,1692634,0,14567632,99.98,
0xefaf1cf65eef0f04076b5f759df376e7a887ea2f,2,1724511,1726413,0,14567634,99.98,
0x0271ea8d0d775f18beb634cf542d844218ccac29,2,1730677,1784297,0,14567636,99.98,
0x210b5cb017e8ce62c36f66a8f917ea8271b5851f,2,1736191,1779012,0,14567638,99.98,
0xa39f23b184d71a01671c2bc9630720885dadf1a0,2,1751411,1771286,0,14567640,99.98,
0x86815de753965af379467e74d1c9b1730f50277d,2,1751947,1809027,0,14567642,99.98,
0x2db0f0988112c667de0feacba09ee8eca089d1c9,2,1756932,1866639,0,14567644,99.98,
0xec316b944adf8ae20973781c8a8ac5d5787395e9,2,1759575,1844100,0,14567646,99.98,
0x1b7bfb694ee51913c347971c7090a74aefbd41f6,2,1762300,1833939,0,14567648,99.98,
0x1ccb82a05c119b7d239546aa6f345633139175cc,2,1776373,1785907,0,14567650,99.98,
0xaa641e7d99754e978f4822ce3eab9cbdeab88bce,2,1786910,1788115,0,14567652,99.98,
0x8ccea1669636738fe1388b8ea2f93efdc68bf554,2,1794423,1922371,0,14567654,99.98,
0x27c7fc6002c15f5cb51fa7485098b0621b71b8e0,2,1801265,1812103,0,14567656,99.98,
0xca81976f63a2aa6f40da07c808416903b34b2cf3,2,1801685,1806860,0,14567658,99.98,
0x6d959790029c0ec0ecc98ba749b0abad30d43202,2,1804573,1805016,0,14567660,99.98,
0x70edf577b6a9fefd26c10758847b02cca02a52c6,2,1818087,1900479,0,14567662,99.98,
0xb1a3140135028cad1762e8242665ce1b92d453da,2,1819941,1990033,0,14567664,99.98,
0x7b08383f53eb3de58a2033ba3d47de57e50a9bbf,2,1820454,1836348,0,14567666,99.98,
0x74b097b913cdbc7f8adcb3b3907bc8a3df1ac38c,2,1822172,2383568,0,14567668,99.98,
0x713d30b84f37a5aec227039b6bdc054496878729,2,1831218,1865964,0,14567670,99.98,
0x068e5c47ff4ebefb0243a9676b6f41af4b811bf6,2,1832309,1834374,0,14567672,99.98,
0x8ea1e0274e78f279dc2191f42be73bf6db7b7574,2,1850588,1897398,0,14567674,99.98,
0xd949a0e73a01dd477c826f8191eb7395b9b54eaa,2,1860853,1926242,0,14567676,99.98,
0xa75f3f835c56bd9cd92f35a69dbc8ab8b8bd9c9c,2,1861746,1878990,0,14567678,99.98,
0x376363a8b08568f6250d0e17c583a0016ca09113,2,1863245,1863897,0,14567680,99.98,
0xd349d615ffed5a71e176bbc8c41c414d19339647,2,1900336,1907802,0,14567682,99.98,
0x38ae0c7c5888632b7ec7a575f181489b36923bb7,2,1916409,2028832,0,14567684,99.98,
0xf8d716d2393289e60a4086faab38303f381618d3,2,1947318,1957838,0,14567686,99.98,
0xdbce8bc4e67c5c8d08d09dd0a7ca24c214f541d2,2,1957686,2146445,0,14567688,99.98,
0x00d51ba01b8db188b10a58db69731b4cbe56cce0,2,1965443,1988956,0,14567690,99.98,
0xf66dad8813537a5fa6029a942c23d8c0168cd542,2,1968105,2065515,0,14567692,99.98,
0xd34d851fb3dc0c14f2a01c4f335b805ccd5ba69b,2,1983391,2094339,0,14567694,99.98,
0x19bd852ef0276aec344a8092e00af9f6857262a7,2,1995560,1996054,0,14567696,99.98,
0xb4c4d7a45bd340e4b5c7584df7fa05100faacfdf,2,2001989,2084485,0,14567698,99.98,
0x00007cd2ac92bfb576b63dd9f87e379fbd039dff,2,2003236,2003300,0,14567700,99.98,
0xa8c57dc2ad2edeafd609f60f2afae66aedbc1e3c,2,2006778,2007311,0,14567702,99.98,
0x0b7e79ca382e702f4ad1c97cc03816561122cd0a,2,2035726,2057315,0,14567704,99.98,
0xd2bae4ec70c366a37847485ed7b1d6ffd00c3e5b,2,2043331,2106236,0,14567706,99.98,
0xea7263feb7d8a8ab0a11eedd8f1ce04412ab0820,2,2091713,2093160,0,14567708,99.98,
0xdc59529c7e1fbee227dec0fa9b1b857752bfbd79,2,2124378,2124518,0,14567710,99.98,
0xddc087df98f969d84249d203351cd58bd30ecc0d,2,2126598,2139155,0,14567712,99.98,
0xc96099c7c35255e46cd34e450ed9c327f82b145c,2,2133671,2278975,0,14567714,99.98,
0xa8509142eaf2c587eeddff632ddff27e64059fd2,2,2149852,2152847,0,14567716,99.98,
0x59ebb63d2ef9ccbbbb70b7d50f8df88a6af28bbd,2,2236636,2238079,0,14567718,99.98,
0x406338eec2dce8bc0b4f02257c76f51f7bad835e,2,2270352,2352672,0,14567720,99.98,
0xd05960d8b245e5d78e59a9bdf80a16b7d68d186b,2,2291762,2298976,0,14567722,99.98,
0x736cabe01001802bbbf9beb24ee4486bd0e47522,2,2296069,2305842,0,14567724,99.98,
0xde21e8ef635e3f498c7ccbef3b913b60f384a8f9,2,2339971,2377913,0,14567726,99.98,
0x28e04cb8fd9acb7f0b3a377550c542b97288eb07,2,2352334,2359083,0,14567728,99.98,
0x09376580e511f3709aea7b9c84e6225a0489852e,2,2354135,2359361,0,14567730,99.98,
0x63ae4f51bd3b0144810700db4de81fe4cdfd3cd2,2,2463980,2464148,0,14567732,99.98,
0x2ec865bccd1e167d8cf3ce0ecd76667314ca8439,2,2486408,2488043,0,14567734,99.98,
0xce4c1dbe69cd526d382eae17a5bab63709e191e4,2,2502939,2511309,0,14567736,99.98,
0xa206a574a3f496ae173677694dcfa9f423e2bde0,2,2507750,2517099,0,14567738,99.98,
0x8ee7b74273f5a7917491a94af9038a206ed3473d,2,2601770,2936884,0,14567740,99.98,
0xfb4f394e535803a704d1b8281b2bf39416c12f03,2,2618623,2649742,0,14567742,99.98,
0xc4d26efae808177adcf9f3ebb76acd7e006b4120,2,2694834,2925211,0,14567744,99.98,
0x59888b29a47af6b524debf3ebf916bfbc2ddf89d,2,2738229,3198354,0,14567746,99.98,
0x42d0c51f014c4e03033ef558f1586bd1e8d467f1,2,2751855,2765705,0,14567748,99.98,
0xf664be4c2a5bbecf28e076bb96fc8e665d62aec5,2,2780907,2816497,0,14567750,99.98,
0x8f72bd6cfd3f6ba7a072d1cc80da353082a7e8ad,2,2799610,2800913,0,14567752,99.98,
0x1cbc531b182d6373884ea8a57bb1458208d75589,2,2808274,2812205,0,14567754,99.98,
0x9e201c650758651490e8cecb399dc35ea96268a7,2,2860417,3205207,0,14567756,99.98,
0x006f1fb45103982c10f5a5e5971007cf0f3766bc,2,2867729,2867761,0,14567758,99.98,
0x9b25174ec026503051902338352f1e80076a3771,2,2869265,3434955,0,14567760,99.98,
0x5f723630259732c5f1ba0da76f87118146db3273,2,2944398,3622579,0,14567762,99.98,
0x0373da447f83f83e77e13baef367c7825b38e80c,2,3079825,3121928,0,14567764,99.98,
0x0089109e40c0060ada198fa5f37c5ed1f96c623a,2,3185673,3194509,0,14567766,99.98,
0xc8b34d7bd571cccbee85784170cd92e61809b369,2,3261890,3317955,0,14567768,99.98,
0xcf60bde02801d922decc66fb9ca75318372e355c,2,3512381,3517538,0,14567770,99.98,
0x6a421396c32669585316a6c22d28c1d22047dd37,2,3590614,3591991,0,14567772,99.98,
0xdad5abc8e2bdc14a1a4c2eea73ac8869e0d483bf,2,3642085,3657874,0,14567774,99.98,
0xcb375fd2b46a01f424941b1df00342bcd9bc1fb9,2,3686697,3777763,0,14567776,99.98,
0xbc2993120e3524904f07afac1caa2d9cd6e0d0ea,2,3722938,3765096,0,14567778,99.98,
0xd3160c206b092791904e1ed49fbc01907189b27e,2,3729891,3732543,0,14567780,99.98,
0xf38c99c670d77ea514a0eb3af6447e913ee1b157,2,3732821,3815493,0,14567782,99.98,
0x5440177e2786b9ecfad3747e7e3a658d68e8304c,2,3767144,3778389,0,14567784,99.98,
0x8e11a9ef5c22108e8788c5290e8b5142a0790734,2,3794282,3808911,0,14567786,99.98,
0xb0f1e6c5950e69a3f27f150b378bfa82769f2286,2,3865928,3866630,0,14567788,99.98,
0x1a56b72490e99665de54f2a4cad67a2ce4ef53b9,2,3874932,3891889,0,14567790,99.98,
0x028691f8c8b3496a6e70c35de2d665ab9579b4ee,2,3955386,3967617,0,14567792,99.98,
0x1ea7cce82a86f703a57b48a37cfcaac6ca90a13b,2,4017635,6696204,0,14567794,99.98,
0xc3abc6033dbd2eba5f21e156e91bca572dd28913,2,4091041,4091620,0,14567796,99.98,
0x00179e9af82a51a61e9b3ea5d6697710ff003fbf,2,4151949,4152167,0,14567798,99.98,
0x00333fbf07523267d356c1b9b98011e24bea32d5,2,4158210,4159298,0,14567800,99.98,
0x72409973549161f87b16fb647b0e8c6b30125b59,2,4297219,4301069,0,14567802,99.98,
0x9a7eef2f2632196e59d2eb4918392803f6a7c063,2,4317949,4796501,0,14567804,99.98,
0x4faf36cedf5132933e4608b95835c36062f450be,2,4420037,4434563,0,14567806,99.98,
0x5c25afea39e909d016f92f7796d1902c7bd72fad,2,4462488,4519520,0,14567808,99.98,
0x070143e2572adf390bd82e56c31e9854a2db1dff,2,4526640,4528214,0,14567810,99.98,
0x6ca37909347815c8750148ec99efb12797d02120,2,4540592,4550813,0,14567812,99.98,
0xb898fb2e079c044ee9ba9d4e87e844e2c87ca2f2,2,4615958,4654384,0,14567814,99.98,
0x00f3b5e08d5bb3f90ec705fa23e402ab931dd186,2,4650254,4900798,0,14567816,99.99,
0x4120dfeef32bc0a64db7aafff09bcd1e307a1b5e,2,4795890,4795990,0,14567818,99.99,
0xb7905291331dee51830ba003dd34d85c855fdfc2,2,4821515,4822840,0,14567820,99.99,
0x7bc7256c2e830415b26c7e2540c96af9d9abe852,2,4943884,4982596,0,14567822,99.99,
0x3b002724b67967c8e7a6c6f0e252f88da6cd47e0,2,4978214,4980614,0,14567824,99.99,
0xc3f1ffcd8c4f23bedb7fb90d256e9ac942656283,2,5040771,5047230,0,14567826,99.99,
0x83ce4a9ff8e83ef18d32f231505baadd9d6ddc62,2,5137947,5257660,0,14567828,99.99,
0xb499d8866feef5e60afeec6fcb93482658d4ca0b,2,5149761,5194396,0,14567830,99.99,
0x0cb0a467da6400054675f7fa8af6bb78501a7fd9,2,5301128,5367943,0,14567832,99.99,
0xfc844708d7233952bae5396c82140dea5baf81ec,2,5332934,5505860,0,14567834,99.99,
0x9f4a1a642d6301a17ac8443c89beebe24ce63f5a,2,5482560,5508452,0,14567836,99.99,
0xab7f3392399991bf19ed0acc386823f89b4cb42e,2,5603991,5613038,0,14567838,99.99,
0x466b80fc87a20c5b1b944af4999ac87e8d35c10d,2,5617772,5618656,0,14567840,99.99,
0x9c846f519fc124141b0f5504df1beb67958892a2,2,5623850,5689327,0,14567842,99.99,
0x7ad1257da7de867e7e92f345afe122271cc797fa,2,5670754,5674095,0,14567844,99.99,
0x4b0d6a425b3263873d101ae763b75ae0222edce5,2,5807068,5808536,0,14567846,99.99,
0xaa39f46b5294b6b4c55e2916bd04d9f9ddc36bc7,2,5962677,5978244,0,14567848,99.99,
0x103ee7fd0ade9c466ae2217b5df47c17e3f50929,2,5990498,5999226,0,14567850,99.99,
0x8b4f38206424197a169cfd5d043d7ba524ac8cdf,2,6066504,6085424,0,14567852,99.99,
0x41cb6fa5d9eabca2c3266ccb04829efa0dff3bcd,2,6078740,6080862,0,14567854,99.99,
0x81c60ffa4cf2eeea5e20bbbefbbd2b9aa948e9c5,2,6105720,6105800,0,14567856,99.99,
0xf01449f35bedc23c675f49c13e7986de9c6a7067,2,6140096,6140101,0,14567858,99.99,
0x7d3cbe81422ea6a07a86abfc94cc38fbbd079350,2,6140114,6140118,0,14567860,99.99,
0xcacd96fd58245b743db9426002088b8ce0444a73,2,6140236,6140239,0,14567862,99.99,
0x1bc11a662c9c4cbe6bf306ead40db305c7ccb2a6,2,6145178,6145190,0,14567864,99.99,
0xbb2a3e094ee13a1e61132c25b195383c12965aa8,2,6155601,6155610,0,14567866,99.99,
0x5c7e6e6fbc526594a638724afca2a568f2efe7d4,2,6155751,6155761,0,14567868,99.99,
0x90f4b985a10fe9f1b7e102cfc318baed46f5cea1,2,6155921,6155922,0,14567870,99.99,
0xedbced2f99a9dc5b09139fff2925a42ac2fa04b9,2,6173483,6177825,0,14567872,99.99,
0x7d18af84771c65aeaab336f0e27775946bfff048,2,6435126,6532588,0,14567874,99.99,
0x8026bd6a86093b1b34cf14d0630660365fbfa315,2,6444433,6444490,0,14567876,99.99,
0x898f54832e2f1cf8e078652c2a6e5a047e26503f,2,6481246,6482592,0,14567878,99.99,
0x211c256826ae4cc50410468d721c9814880a10d0,2,6562194,6562958,0,14567880,99.99,
0x483c4841d464be5c7a7a2dac06aeac9e63e88bd0,2,6595029,6816987,0,14567882,99.99,
